trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
934,False,"{'a': 0.01, 'e': 0.39297864775542996}",30,15,-2.825906578939104,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.01, 'e': 0.39258586553151836}",25,18,-8.372396082858964,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.01, 'e': 0.39219347589350495}",25,11,15.063422700818158,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.01, 'e': 0.39180147844900015}",20,2,26.55577362947723,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.01, 'e': 0.3914098728060065}",30,9,8.742902635442128,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.01, 'e': 0.3910186585729182}",20,6,-10.886873740900787,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
940,False,"{'a': 0.01, 'e': 0.3906278353585211}",25,12,18.151628465449125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.01, 'e': 0.39023740277199187}",20,0,-56.15653600040212,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
942,False,"{'a': 0.01, 'e': 0.38984736042289797}",25,0,-39.71278892756166,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
943,False,"{'a': 0.01, 'e': 0.38945770792119694}",20,0,-4.8244853292474055,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
944,False,"{'a': 0.01, 'e': 0.3890684448772363}",20,15,10.11165423111882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.01, 'e': 0.388679570901753}",25,6,-7.139502544941599,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
946,False,"{'a': 0.01, 'e': 0.38829108560587294}",25,13,14.722828908101565,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.01, 'e': 0.3879029886011109}",25,0,-29.443741716559614,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
948,False,"{'a': 0.01, 'e': 0.3875152794993697}",25,13,1.0926459252129985,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.01, 'e': 0.38712795791294036}",25,1,29.269101185954543,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.01, 'e': 0.3867410234545012}",20,0,-26.672845382151376,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
951,False,"{'a': 0.01, 'e': 0.3863544757371177}",20,8,-3.5330483714813656,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.01, 'e': 0.3859683143742421}",25,3,-62.51231017981921,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
953,False,"{'a': 0.01, 'e': 0.38558253897971306}",25,11,7.186464857912767,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.01, 'e': 0.38519714916775516}",20,13,2.014055227471628,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.01, 'e': 0.3848121445529785}",30,0,-140.91994466821342,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
956,False,"{'a': 0.01, 'e': 0.3844275247503785}",20,8,-0.37096780797716855,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.01, 'e': 0.3840432893753353}",20,0,10.31460194591252,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
958,False,"{'a': 0.01, 'e': 0.38365943804361335}",20,9,4.698233614520676,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.01, 'e': 0.3832759703713615}",20,2,-86.66193401217316,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
960,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,2,-1.0123499619215588,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
961,False,"{'a': 0.01, 'e': 0.38251018447178037}",20,7,-12.611363251304827,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
962,False,"{'a': 0.01, 'e': 0.38212786547866506}",20,7,-14.992372307109182,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
963,False,"{'a': 0.01, 'e': 0.3817459286134471}",35,6,-25.552469011217973,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 0}",1
964,False,"{'a': 0.01, 'e': 0.38136437349418956}",20,0,-32.20200964813957,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
965,False,"{'a': 0.01, 'e': 0.38098319973933725}",20,3,-16.10760670021606,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
966,False,"{'a': 0.01, 'e': 0.38060240696771647}",25,3,-4.486507259347819,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
967,False,"{'a': 0.01, 'e': 0.38022199479853436}",20,0,16.817140814384423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
968,False,"{'a': 0.01, 'e': 0.3798419628513787}",30,18,17.721240977921312,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.01, 'e': 0.37946231074621756}",35,1,-96.6883336710062,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 2}",1
970,False,"{'a': 0.01, 'e': 0.37908303810339883}",20,8,20.832327645394894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.01, 'e': 0.37870414454364976}",25,0,-25.417831799046308,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
972,False,"{'a': 0.01, 'e': 0.3783256296880768}",25,0,2.1074563055641375,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
973,False,"{'a': 0.01, 'e': 0.37794749315816506}",35,9,-86.58650539015491,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 2}",1
974,False,"{'a': 0.01, 'e': 0.37756973457577797}",25,16,-7.6697586827678625,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
975,False,"{'a': 0.01, 'e': 0.37719235356315695}",25,0,-39.615889994922114,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
976,False,"{'a': 0.01, 'e': 0.37681534974292086}",25,7,5.681832032835731,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
977,False,"{'a': 0.01, 'e': 0.37643872273806595}",25,17,0.9375325843028488,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.01, 'e': 0.37606247217196515}",30,4,-3.1892054885665786,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
979,False,"{'a': 0.01, 'e': 0.37568659766836787}",25,15,16.525987884146645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,2,-2.221667382080807,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
981,False,"{'a': 0.01, 'e': 0.37493597534556133}",20,9,-37.159304775467234,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
982,False,"{'a': 0.01, 'e': 0.3745612267757298}",30,0,-61.06714792539422,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
983,False,"{'a': 0.01, 'e': 0.37418685276715613}",25,7,15.996748668720405,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.01, 'e': 0.3738128529454665}",20,14,11.96251069313713,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.01, 'e': 0.37343922693666093}",20,0,-138.34672448579494,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
986,False,"{'a': 0.01, 'e': 0.3730659743671134}",30,1,0.10216229671474819,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 0}",1
987,False,"{'a': 0.01, 'e': 0.3726930948635714}",25,14,-29.30917306949547,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
988,False,"{'a': 0.01, 'e': 0.3723205880531552}",20,7,23.03023421452533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.01, 'e': 0.3719484535633582}",25,7,-61.7882560729943,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
990,False,"{'a': 0.01, 'e': 0.3715766910220457}",20,14,12.169168242797712,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.01, 'e': 0.37120530005745517}",35,13,-10.990837535688424,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
992,False,"{'a': 0.01, 'e': 0.37083428029819565}",25,15,6.215721366888811,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.01, 'e': 0.37046363137324734}",20,0,9.039756650772174,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
994,False,"{'a': 0.01, 'e': 0.37009335291196127}",20,0,13.344301873156619,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
995,False,"{'a': 0.01, 'e': 0.369723444544059}",25,9,16.881224747142266,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.01, 'e': 0.369353905899632}",25,1,-5.531124651273754,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.01, 'e': 0.3689847366091418}",25,11,7.670135876081592,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.01, 'e': 0.3686159363034188}",20,8,7.933489630379366,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.01, 'e': 0.3682475046136629}",20,0,-24.22663303001979,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1000,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,8,-23.520061569433917,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1001,False,"{'a': 0.01, 'e': 0.3675117456086935}",20,10,-7.815582515726572,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1002,False,"{'a': 0.01, 'e': 0.36714441755772104}",30,12,-25.153745580810316,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
1003,False,"{'a': 0.01, 'e': 0.3667774566511966}",25,12,9.400933347511984,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.01, 'e': 0.3664108625221595}",35,23,-7.866984588643591,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1005,False,"{'a': 0.01, 'e': 0.36604463480401533}",20,0,-1.5273097555058879,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1006,False,"{'a': 0.01, 'e': 0.36567877313053654}",20,0,-66.14004989417484,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1007,False,"{'a': 0.01, 'e': 0.3653132771358613}",25,10,-102.59324208378263,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 2}",1
1008,False,"{'a': 0.01, 'e': 0.36494814645449375}",30,10,20.656179160447586,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.01, 'e': 0.3645833807213029}",20,8,-24.547927632931078,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1010,False,"{'a': 0.01, 'e': 0.3642189795715233}",30,7,-5.3487466553571,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1011,False,"{'a': 0.01, 'e': 0.3638549426407535}",20,11,-66.98048847857295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
1012,False,"{'a': 0.01, 'e': 0.3634912695649568}",25,6,10.620844762515894,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1013,False,"{'a': 0.01, 'e': 0.3631279599804599}",25,16,14.688438555532137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.01, 'e': 0.36276501352395324}",25,0,-4.701895223429658,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
1015,False,"{'a': 0.01, 'e': 0.36240242983249027}",25,0,-59.340717750793075,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1016,False,"{'a': 0.01, 'e': 0.36204020854348745}",20,9,-54.58064676461024,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1017,False,"{'a': 0.01, 'e': 0.36167834929472326}",25,3,-9.102433751450207,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1018,False,"{'a': 0.01, 'e': 0.36131685172433853}",20,0,-101.11792012349733,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1019,False,"{'a': 0.01, 'e': 0.3609557154708356}",20,16,7.789995061547661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.01, 'e': 0.3605949401730783}",35,17,-44.79525082094524,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1021,False,"{'a': 0.01, 'e': 0.3602345254702911}",20,8,-6.157395481588648,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1022,False,"{'a': 0.01, 'e': 0.35987447100205955}",30,3,-53.92616825944561,"{0: 21, 1: 1, 2: 2, 3: 3, 4: 0}",1
1023,False,"{'a': 0.01, 'e': 0.35951477640832885}",20,0,-98.84384946372104,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1024,False,"{'a': 0.01, 'e': 0.3591554413294046}",30,21,7.666332760284318,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.01, 'e': 0.3587964654059516}",25,8,-48.6049307698831,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1026,False,"{'a': 0.01, 'e': 0.3584378482789939}",25,0,-20.308699263660703,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1027,False,"{'a': 0.01, 'e': 0.35807958958991437}",25,12,-50.8851370810849,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
1028,False,"{'a': 0.01, 'e': 0.3577216889804542}",20,0,-9.785444013776239,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1029,False,"{'a': 0.01, 'e': 0.3573641460927129}",30,0,-60.710053348164564,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
1030,False,"{'a': 0.01, 'e': 0.3570069605691474}",25,6,-48.928139779292955,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
1031,False,"{'a': 0.01, 'e': 0.35665013205257223}",30,0,-3.427886169702818,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1032,False,"{'a': 0.01, 'e': 0.3562936601861588}",25,7,18.30707789595962,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.01, 'e': 0.35593754461343535}",25,0,-12.894930841133622,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1034,False,"{'a': 0.01, 'e': 0.35558178497828613}",25,0,-0.9948186558804608,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1035,False,"{'a': 0.01, 'e': 0.3552263809249515}",25,0,-42.46441292630084,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1036,False,"{'a': 0.01, 'e': 0.3548713320980274}",35,0,-53.25374287996347,"{0: 29, 1: 0, 2: 4, 3: 1, 4: 1}",0
1037,False,"{'a': 0.01, 'e': 0.35451663814246503}",25,8,-11.755986049323514,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1038,False,"{'a': 0.01, 'e': 0.35416229870357024}",25,4,9.852090214512906,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1039,False,"{'a': 0.01, 'e': 0.35380831342700375}",20,8,-10.057017345877341,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1040,False,"{'a': 0.01, 'e': 0.35345468195878016}",25,10,-33.22319414592738,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1041,False,"{'a': 0.01, 'e': 0.353101403945268}",30,11,13.452604824521249,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1042,False,"{'a': 0.01, 'e': 0.3527484790331891}",20,9,4.749974544912566,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.01, 'e': 0.35239590686961875}",20,11,-4.692905034747977,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.01, 'e': 0.3520436871019846}",25,16,17.35100825216565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.01, 'e': 0.3516918193780669}",25,13,-66.52011515244467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1046,False,"{'a': 0.01, 'e': 0.3513403033459978}",30,6,-24.913102136208636,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 0}",1
1047,False,"{'a': 0.01, 'e': 0.35098913865426146}",25,14,5.917246025010604,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1048,False,"{'a': 0.01, 'e': 0.35063832495169295}",20,15,8.633761196959828,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.01, 'e': 0.3502878618874786}",25,0,-95.37242223189973,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
1050,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,2,-18.802663094416054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1051,False,"{'a': 0.01, 'e': 0.3495879862726104}",20,13,-9.517729436235513,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1052,False,"{'a': 0.01, 'e': 0.3492385730220808}",30,13,13.550906569434954,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.01, 'e': 0.34888950901015336}",25,0,18.213161243163366,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1054,False,"{'a': 0.01, 'e': 0.348540793887764}",35,21,-29.015117895964554,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1055,False,"{'a': 0.01, 'e': 0.3481924273061976}",20,13,11.788754864539735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.01, 'e': 0.3478444089170874}",20,16,8.583357453742792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.01, 'e': 0.34749673837241524}",35,6,-22.269255793440976,"{0: 24, 1: 2, 2: 1, 3: 2, 4: 0}",1
1058,False,"{'a': 0.01, 'e': 0.3471494153245103}",20,9,-75.46272411146994,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
1059,False,"{'a': 0.01, 'e': 0.34680243942604977}",20,6,-18.358364904728976,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1060,False,"{'a': 0.01, 'e': 0.3464558103300574}",30,10,38.14910505645584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.01, 'e': 0.3461095276899044}",20,6,-33.71530939609169,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1062,False,"{'a': 0.01, 'e': 0.34576359115930777}",20,9,5.494517994429473,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.01, 'e': 0.3454180003923312}",25,13,23.696256688866185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.01, 'e': 0.34507275504338375}",20,0,-12.574139562141923,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1065,False,"{'a': 0.01, 'e': 0.3447278547672202}",20,0,22.2072285990662,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1066,False,"{'a': 0.01, 'e': 0.34438329921894}",25,3,-14.703961048098702,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
1067,False,"{'a': 0.01, 'e': 0.34403908805398786}",20,3,-21.072525201314704,"{0: 12, 1: 4, 2: 0, 3: 1, 4: 0}",1
1068,False,"{'a': 0.01, 'e': 0.34369522092815236}",20,0,-54.70396194197064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1069,False,"{'a': 0.01, 'e': 0.3433516974975665}",35,5,-125.85260007801546,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",1
1070,False,"{'a': 0.01, 'e': 0.34300851741870664}",30,16,26.279383354527685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.01, 'e': 0.3426656803483929}",30,19,18.123336933051906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.01, 'e': 0.34232318594378797}",25,14,-19.507375219541164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1073,False,"{'a': 0.01, 'e': 0.3419810338623976}",20,0,-36.557312760314446,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1074,False,"{'a': 0.01, 'e': 0.34163922376206945}",25,8,4.133589822023479,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.01, 'e': 0.3412977553009937}",25,0,-143.08999131842668,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 4}",0
1076,False,"{'a': 0.01, 'e': 0.34095662813770156}",20,5,9.680917436089214,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.01, 'e': 0.3406158419310661}",20,1,-5.768018555375759,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1078,False,"{'a': 0.01, 'e': 0.3402753963403008}",25,17,14.339246027953767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.01, 'e': 0.33993529102496034}",20,14,10.08922770555044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.01, 'e': 0.3395955256449391}",25,13,13.43001834141369,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.01, 'e': 0.33925609986047195}",25,9,-29.547046709898392,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
1082,False,"{'a': 0.01, 'e': 0.3389170133321328}",25,13,21.64894430487322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.01, 'e': 0.3385782657208353}",25,15,-29.927057157864134,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.01, 'e': 0.3382398566878317}",20,9,-2.9967887177867762,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1085,False,"{'a': 0.01, 'e': 0.33790178589471304}",35,26,18.694806099101275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.01, 'e': 0.33756405300340836}",20,12,3.548286262561215,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.01, 'e': 0.33722665767618487}",30,0,-29.14099763969679,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1088,False,"{'a': 0.01, 'e': 0.33688959957564707}",25,14,2.222886201575723,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.01, 'e': 0.336552878364737}",20,10,6.268985122408008,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1090,False,"{'a': 0.01, 'e': 0.3362164937067333}",25,3,-54.80933021537623,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1091,False,"{'a': 0.01, 'e': 0.3358804452652514}",20,5,24.398691897395004,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.01, 'e': 0.3355447327042427}",20,6,-40.759634847720136,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1093,False,"{'a': 0.01, 'e': 0.33520935568799465}",20,6,11.20583079657641,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.01, 'e': 0.3348743138811302}",25,16,9.297140438398158,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.01, 'e': 0.3345396069486076}",20,7,-77.5960517553807,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 1}",1
1096,False,"{'a': 0.01, 'e': 0.33420523455571977}",30,22,13.744515604856673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.01, 'e': 0.3338711963680944}",20,0,-59.839549945003775,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1098,False,"{'a': 0.01, 'e': 0.3335374920516932}",20,0,-61.088170012339944,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1099,False,"{'a': 0.01, 'e': 0.33320412127281185}",20,0,-41.94054218475334,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
1100,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-12.382336062012275,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1101,False,"{'a': 0.01, 'e': 0.3325383789944587}",20,0,-31.82613262186679,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1102,False,"{'a': 0.01, 'e': 0.33220600682924445}",25,12,16.908979637299506,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.01, 'e': 0.3318739668700649}",20,0,-20.771867696826938,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1104,False,"{'a': 0.01, 'e': 0.3315422587848797}",25,10,10.960162750370014,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.01, 'e': 0.331210882241981}",20,13,-21.52572776387315,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1106,False,"{'a': 0.01, 'e': 0.33087983690999206}",30,18,-2.934715983457626,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1107,False,"{'a': 0.01, 'e': 0.3305491224578677}",20,0,-0.5148630700837973,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1108,False,"{'a': 0.01, 'e': 0.3302187385548933}",25,10,6.867368989993931,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1109,False,"{'a': 0.01, 'e': 0.329888684870685}",30,15,9.508250056653987,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1110,False,"{'a': 0.01, 'e': 0.32955896107518906}",20,2,-127.66656427800876,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 3}",1
1111,False,"{'a': 0.01, 'e': 0.32922956683868165}",20,0,5.375753494954273,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1112,False,"{'a': 0.01, 'e': 0.3289005018317685}",30,18,-34.47316551536078,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1113,False,"{'a': 0.01, 'e': 0.3285717657253846}",20,11,4.974122105652892,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.01, 'e': 0.32824335819079375}",25,0,-56.16012408043009,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1115,False,"{'a': 0.01, 'e': 0.32791527889958855}",20,3,19.892236122624585,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.01, 'e': 0.3275875275236895}",20,0,-38.176855235253065,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
